Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
          3222666333,             unknown,"         1,32216E+12",                 nan,               R457I,                ZK25,                  BR,            69475454,                   1,                   1,28.70,                 PCE,                   P,          2023-07-10,88.61,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,               R457J,                ZK25,                  BR,            69475454,                   1,                   1,28.70,                 PCE,                   P,          2023-07-10,88.61,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,               R457K,                ZK25,                  BR,            69475454,                   1,                   1,28.70,                 PCE,                   P,          2023-07-10,88.61,                  -1
          3222666361,             unknown,"         1,32216E+12",                 nan,               R457L,                ZK25,                  BR,            69475454,                   1,                   1,28.70,                 PCE,                   P,          2023-07-10,88.61,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,               R457M,                ZK25,                  BR,            69475454,                   1,                   1,28.70,                 PCE,                   P,          2023-07-10,88.61,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,               R457N,                ZK25,                  BR,            69475454,                   1,                   1,28.70,                 PCE,                   P,          2023-07-10,88.61,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,              R457N1,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666365,             unknown,"         1,32216E+12",                 nan,            R457N133,                ZK25,                  BR,            69475454,                   1,                   1,76.21,                 PCE,                   P,          2023-07-10,78.10,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,             R457N11,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666367,             unknown,"         1,32216E+12",                 nan,             R457N12,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,             R457N13,                ZK25,                  BR,            69475454,                   1,                   1,76.21,                 PCE,                   P,          2023-07-10,78.10,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,             R457N14,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666352,             unknown,"         1,32216E+12",                 nan,             R457N15,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666351,             unknown,"         1,32216E+12",                 nan,             R457N16,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666352,             unknown,"         1,32216E+12",                 nan,             R457N17,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666353,             unknown,"         1,32216E+12",                 nan,             R457N18,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666356,             unknown,"         1,32216E+12",                 nan,             R457N13,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666355,             unknown,"         1,32216E+12",                 nan,              R457N2,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666356,             unknown,"         1,32216E+12",                 nan,            R457N233,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666357,             unknown,"         1,32216E+12",                 nan,             R457N21,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666353,             unknown,"         1,32216E+12",                 nan,             R457N22,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666353,             unknown,"         1,32216E+12",                 nan,             R457N23,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,             R457N24,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666361,             unknown,"         1,32216E+12",                 nan,             R457N25,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,             R457N26,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,             R457N27,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,             R457N28,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666365,             unknown,"         1,32216E+12",                 nan,             R457N23,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,              R457N3,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666367,             unknown,"         1,32216E+12",                 nan,            R457N333,                ZK25,                  BR,            69475454,                   1,                   1,78.80,                 PCE,                   P,          2023-07-10,76.81,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,              R457N4,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,              R457N5,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666372,             unknown,"         1,32216E+12",                 nan,              R457N6,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666371,             unknown,"         1,32216E+12",                 nan,              R457N7,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666372,             unknown,"         1,32216E+12",                 nan,              R457N8,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666373,             unknown,"         1,32216E+12",                 nan,              R457N3,                ZK25,                  BR,            69475454,                   1,                   1,80.60,                 PCE,                   P,          2023-07-10,78.86,                  -1
          3222666376,             unknown,"         1,32216E+12",                 nan,               R457O,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666375,             unknown,"         1,32216E+12",                 nan,               R457P,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666376,             unknown,"         1,32216E+12",                 nan,               R457Q,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666377,             unknown,"         1,32216E+12",                 nan,               R457R,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666373,             unknown,"         1,32216E+12",                 nan,               R457S,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666373,             unknown,"         1,32216E+12",                 nan,               R457T,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,               R457U,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666331,             unknown,"         1,32216E+12",                 nan,               R457V,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,               R457W,                ZK25,                  BR,            69475454,                   1,                   1,60.10,                 PCE,                   P,          2023-07-10,68.00,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,               R457X,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,88.10,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,               R457Y,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,88.10,                  -1
          3222666335,             unknown,"         1,32216E+12",                 nan,               R457Z,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,88.10,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,             R4581/2,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666337,             unknown,"         1,32216E+12",                 nan,             R4581/4,                ZK25,                  BR,            69475454,                   1,                   1,16.80,                 PCE,                   P,          2023-07-10,88.71,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,             R4581/8,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,          R458133.33,                ZK25,                  BR,            69475454,                   1,                   1,62.10,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,           R458133.1,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666331,             unknown,"         1,32216E+12",                 nan,           R458133.2,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,           R458133.3,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,           R458133.4,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,           R458133.5,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666335,             unknown,"         1,32216E+12",                 nan,           R458133.6,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,           R458133.7,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666337,             unknown,"         1,32216E+12",                 nan,           R458133.8,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,           R458133.3,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,           R45811.33,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666322,             unknown,"         1,32216E+12",                 nan,            R45811.1,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666321,             unknown,"         1,32216E+12",                 nan,            R45811.2,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666322,             unknown,"         1,32216E+12",                 nan,            R45811.3,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666323,             unknown,"         1,32216E+12",                 nan,            R45811.4,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666326,             unknown,"         1,32216E+12",                 nan,            R45811.5,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666325,             unknown,"         1,32216E+12",                 nan,            R45811.6,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666326,             unknown,"         1,32216E+12",                 nan,            R45811.7,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666327,             unknown,"         1,32216E+12",                 nan,            R45811.8,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666323,             unknown,"         1,32216E+12",                 nan,            R45811.3,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666323,             unknown,"         1,32216E+12",                 nan,           R45811/16,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666312,             unknown,"         1,32216E+12",                 nan,           R45811/32,                ZK25,                  BR,            69475454,                   1,                   1,62.10,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222666311,             unknown,"         1,32216E+12",                 nan,           R45811/64,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666312,             unknown,"         1,32216E+12",                 nan,           R45812.33,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666313,             unknown,"         1,32216E+12",                 nan,            R45812.1,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666316,             unknown,"         1,32216E+12",                 nan,            R45812.2,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666315,             unknown,"         1,32216E+12",                 nan,            R45812.5,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666316,             unknown,"         1,32216E+12",                 nan,            R45812.7,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666317,             unknown,"         1,32216E+12",                 nan,            R45812.8,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666313,             unknown,"         1,32216E+12",                 nan,           R45813.33,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666313,             unknown,"         1,32216E+12",                 nan,            R45813.3,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666322,             unknown,"         1,32216E+12",                 nan,            R45813.5,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666321,             unknown,"         1,32216E+12",                 nan,            R45813.8,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666322,             unknown,"         1,32216E+12",                 nan,           R45813/32,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666323,             unknown,"         1,32216E+12",                 nan,           R45813/64,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666326,             unknown,"         1,32216E+12",                 nan,           R45814.33,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666325,             unknown,"         1,32216E+12",                 nan,           R45814.25,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666326,             unknown,"         1,32216E+12",                 nan,            R45814.5,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666327,             unknown,"         1,32216E+12",                 nan,            R45814.8,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666323,             unknown,"         1,32216E+12",                 nan,           R45815.33,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666323,             unknown,"         1,32216E+12",                 nan,            R45815.1,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,            R45815.3,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666331,             unknown,"         1,32216E+12",                 nan,            R45815.5,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,            R45815.8,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,           R45815/32,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,           R45815/64,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666335,             unknown,"         1,32216E+12",                 nan,           R45816.33,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,            R45816.5,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666337,             unknown,"         1,32216E+12",                 nan,           R45817.33,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,            R45817.5,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,            R45817.8,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,           R45817/32,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666361,             unknown,"         1,32216E+12",                 nan,           R45817/64,                ZK25,                  BR,            69475454,                   1,                   1,16.80,                 PCE,                   P,          2023-07-10,88.71,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,           R45818.33,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,            R45818.5,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,           R45813.33,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666365,             unknown,"         1,32216E+12",                 nan,            R45813.5,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,            R45813.8,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666367,             unknown,"         1,32216E+12",                 nan,           R45813/32,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,           R45813/64,                ZK25,                  BR,            69475454,                   1,                   1,16.80,                 PCE,                   P,          2023-07-10,88.71,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,          R458233.33,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666352,             unknown,"         1,32216E+12",                 nan,           R45821/32,                ZK25,                  BR,            69475454,                   1,                   1,88.20,                 PCE,                   P,          2023-07-10,87.88,                  -1
          3222666351,             unknown,"         1,32216E+12",                 nan,           R45821/64,                ZK25,                  BR,            69475454,                   1,                   1,62.10,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222666352,             unknown,"         1,32216E+12",                 nan,           R45823/32,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666353,             unknown,"         1,32216E+12",                 nan,           R45823/64,                ZK25,                  BR,            69475454,                   1,                   1,62.10,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222666356,             unknown,"         1,32216E+12",                 nan,           R45825/64,                ZK25,                  BR,            69475454,                   1,                   1,62.10,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222666355,             unknown,"         1,32216E+12",                 nan,           R45827/64,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666356,             unknown,"         1,32216E+12",                 nan,           R45823/64,                ZK25,                  BR,            69475454,                   1,                   1,28.80,                 PCE,                   P,          2023-07-10,88.81,                  -1
          3222666357,             unknown,"         1,32216E+12",                 nan,            R4583.33,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666353,             unknown,"         1,32216E+12",                 nan,             R4583.1,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666353,             unknown,"         1,32216E+12",                 nan,             R4583.2,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,             R4583.3,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666361,             unknown,"         1,32216E+12",                 nan,             R4583.4,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666362,             unknown,"         1,32216E+12",                 nan,             R4583.5,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,             R4583.6,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,             R4583.7,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666365,             unknown,"         1,32216E+12",                 nan,            R4583.73,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666366,             unknown,"         1,32216E+12",                 nan,             R4583.8,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666367,             unknown,"         1,32216E+12",                 nan,             R4583.3,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,            R4583/16,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666363,             unknown,"         1,32216E+12",                 nan,             R4583/4,                ZK25,                  BR,            69475454,                   1,                   1,87.00,                 PCE,                   P,          2023-07-10,86.10,                  -1
          3222666372,             unknown,"         1,32216E+12",                 nan,             R4583/8,                ZK25,                  BR,            69475454,                   1,                   1,62.10,                 PCE,                   P,          2023-07-10,88.80,                  -1
          3222666371,             unknown,"         1,32216E+12",                 nan,           R45831/64,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666372,             unknown,"         1,32216E+12",                 nan,           R45833/64,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666373,             unknown,"         1,32216E+12",                 nan,           R45835/64,                ZK25,                  BR,            69475454,                   1,                   1,68.00,                 PCE,                   P,          2023-07-10,71.00,                  -1
          3222666376,             unknown,"         1,32216E+12",                 nan,           R45837/64,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666375,             unknown,"         1,32216E+12",                 nan,           R45833/64,                ZK25,                  BR,            69475454,                   1,                   1,61.80,                 PCE,                   P,          2023-07-10,81.70,                  -1
          3222666376,             unknown,"         1,32216E+12",                 nan,            R4584.33,                ZK25,                  BR,            69475454,                   1,                   1,87.80,                 PCE,                   P,          2023-07-10,18.77,                  -1
          3222666377,             unknown,"         1,32216E+12",                 nan,             R4584.1,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666373,             unknown,"         1,32216E+12",                 nan,             R4584.2,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666373,             unknown,"         1,32216E+12",                 nan,             R4584.3,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,             R4584.4,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666331,             unknown,"         1,32216E+12",                 nan,             R4584.5,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666332,             unknown,"         1,32216E+12",                 nan,             R4584.6,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666333,             unknown,"         1,32216E+12",                 nan,             R4584.7,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
          3222666336,             unknown,"         1,32216E+12",                 nan,             R4584.8,                ZK25,                  BR,            69475454,                   1,                   1,88.81,                 PCE,                   P,          2023-07-10,18.88,                  -1
