Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
3222665313,unknown,"1,32216E+12",,J2355.5-18,ZC36,DE,69477414,1,1,808.00,PCE,P,18/08/2023,888.10,-1
3222665316,unknown,"1,32216E+12",,J2357.5-16,ZC36,DE,69477414,1,1,882.00,PCE,P,18/08/2023,878.88,-1
3222665315,unknown,"1,32216E+12",,J2358.33-14,ZC36,DE,69477414,1,1,886.00,PCE,P,18/08/2023,886.68,-1
3222665316,unknown,"1,32216E+12",,J245133.33-18,ZC36,DE,69477414,1,1,266.00,PCE,P,18/08/2023,108.70,-1
3222665317,unknown,"1,32216E+12",,J24514.33-16,ZC36,DE,69477414,1,1,102.00,PCE,P,18/08/2023,880.88,-1
3222665313,unknown,"1,32216E+12",,J2454.8-28,ZC36,DE,69477414,1,1,612.00,PCE,P,18/08/2023,808.88,-1
3222665313,unknown,"1,32216E+12",,J2456.33-24,ZC36,DE,69477414,1,1,808.00,PCE,P,18/08/2023,888.10,-1
3222665322,unknown,"1,32216E+12",,J2458.33-233,ZC36,DE,69477414,1,1,886.00,PCE,P,18/08/2023,886.68,-1
3222665321,unknown,"1,32216E+12",,J263315.3-14,ZC36,DE,69477414,1,1,172.00,PCE,P,18/08/2023,876.88,-1
3222665322,unknown,"1,32216E+12",,J263313.3-11.5,ZC36,DE,69477414,1,1,627.00,PCE,P,18/08/2023,787.08,-1
3222665323,unknown,"1,32216E+12",,J26337.3-27,ZC36,DE,69477414,1,1,888.00,PCE,P,18/08/2023,878.10,-1
3222665326,unknown,"1,32216E+12",,J26333.3-18,ZC36,DE,69477414,1,1,200.00,PCE,P,18/08/2023,888.00,-1
3222665325,unknown,"1,32216E+12",,J2833133.33-13,ZC36,DE,69477414,1,1,200.00,PCE,P,18/08/2023,888.00,-1
3222665326,unknown,"1,32216E+12",,J283314.33-13,ZC36,DE,69477414,1,1,882.00,PCE,P,18/08/2023,888.88,-1
3222665327,unknown,"1,32216E+12",,J283316.33-14,ZC36,DE,69477414,1,1,172.00,PCE,P,18/08/2023,876.88,-1
3222665323,unknown,"1,32216E+12",,J2833233.33-14,ZC36,DE,69477414,1,1,627.00,PCE,P,18/08/2023,787.08,-1
3222665323,unknown,"1,32216E+12",,J283325.33-11,ZC36,DE,69477414,1,1,768.00,PCE,P,18/08/2023,786.60,-1
3222665332,unknown,"1,32216E+12",,J28336.33-28,ZC36,DE,69477414,1,1,627.00,PCE,P,18/08/2023,818.08,-1
3222665362,unknown,"1,32216E+12",,K23333TVV1.5,ZJ03,SE,64665564,1,1,62.70,PCE,P,18/08/2023,86.78,-1
3222665366,unknown,"1,32216E+12",,K23322.5X12.33,ZJ03,SE,64665564,1,1,60.11,PCE,P,18/08/2023,8.87,-1
3222665365,unknown,"1,32216E+12",,K2333TVV2.5,ZJ03,SE,64665564,1,1,82.10,PCE,P,18/08/2023,88.88,-1
3222665367,unknown,"1,32216E+12",,K3333323.33X1.5,ZJ03,SE,69476415,1,10,68.21,PCE,P,18/08/2023,86.81,-1
3222665363,unknown,"1,32216E+12",,K33333433.33X2.5,ZJ03,SE,69476415,1,10,86.20,PCE,P,18/08/2023,88.81,-1
3222665363,unknown,"1,32216E+12",,K333123.33X1.5,ZJ03,SE,69476415,1,10,80.81,PCE,P,18/08/2023,87.71,-1
3222665352,unknown,"1,32216E+12",,K3331433.33X2.5,ZJ03,SE,69476415,1,10,86.11,PCE,P,18/08/2023,11.87,-1
3222665363,unknown,"1,32216E+12",,K3133433.33X2.5,ZJ03,SE,69476415,1,10,82.80,PCE,P,18/08/2023,18.88,-1
3222665366,unknown,"1,32216E+12",,K31123.33X1.5,ZJ03,IT,69476415,1,10,82.61,PCE,P,18/08/2023,17.78,-1
3222665365,unknown,"1,32216E+12",,K311433.33X2.5,ZJ03,SE,69476415,1,10,27.80,PCE,P,18/08/2023,88.61,-1
3222665372,unknown,"1,32216E+12",,K333323.33X1.5,ZJ03,SE,69476415,1,10,28.81,PCE,P,18/08/2023,17.78,-1
3222665373,unknown,"1,32216E+12",,K52331/2X4,ZC35,SE,79961454,1,5,88.80,PCE,P,18/08/2023,88.71,-1
3222665376,unknown,"1,32216E+12",,K52331/2X6,ZC35,SE,79961454,1,5,78.80,PCE,P,18/08/2023,77.06,-1
3222665375,unknown,"1,32216E+12",,K52331/4X2.1/2,ZC35,SE,79961454,1,10,2.82,PCE,P,18/08/2023,8.89,-1
3222665376,unknown,"1,32216E+12",,K52331/4X4,ZC35,SE,79961454,1,10,86.61,PCE,P,18/08/2023,88.78,-1
3222665377,unknown,"1,32216E+12",,K5233133.33X13333.33,ZC35,SE,79961454,1,10,82.81,PCE,P,18/08/2023,88.88,-1
3222665373,unknown,"1,32216E+12",,K5233133.33X1633.33,ZC35,SE,79961454,1,5,28.11,PCE,P,18/08/2023,18.09,-1
3222665373,unknown,"1,32216E+12",,K5233133.33X23333.33,ZC35,SE,79961454,1,5,86.01,PCE,P,18/08/2023,18.88,-1
3222665332,unknown,"1,32216E+12",,K523312.33X13333.33,ZC35,SE,79961454,1,5,87.20,PCE,P,18/08/2023,87.78,-1
3222665331,unknown,"1,32216E+12",,K523312.33X1633.33,ZC35,SE,79961454,1,5,81.11,PCE,P,18/08/2023,18.61,-1
3222665332,unknown,"1,32216E+12",,K523312.33X23333.33,ZC35,SE,79961454,1,3,18.80,PCE,P,18/08/2023,87.86,-1
3222665333,unknown,"1,32216E+12",,K523314.33X1633.33,ZC35,SE,79961454,1,3,88.60,PCE,P,18/08/2023,18.88,-1
3222665336,unknown,"1,32216E+12",,K523314.33X23333.33,ZC35,SE,79961454,1,3,76.60,PCE,P,18/08/2023,78.77,-1
3222665335,unknown,"1,32216E+12",,K523316.33X13333.33,ZC35,SE,79961454,1,3,28.21,PCE,P,18/08/2023,18.02,-1
3222665336,unknown,"1,32216E+12",,K523316.33X1633.33,ZC35,SE,79961454,1,3,77.00,PCE,P,18/08/2023,80.08,-1
3222665337,unknown,"1,32216E+12",,K523316.33X23333.33,ZC35,SE,79961454,1,2,28.60,PCE,P,18/08/2023,88.87,-1
3222665333,unknown,"1,32216E+12",,K5233233.33X1633.33,ZC35,SE,79961454,1,2,622.00,PCE,P,18/08/2023,86.78,-1
3222665333,unknown,"1,32216E+12",,K5233233.33X23333.33,ZC35,SE,79961454,1,2,688.00,PCE,P,18/08/2023,81.80,-1
3222665332,unknown,"1,32216E+12",,K523325.33X23333.33,ZC35,SE,79961454,1,1,808.00,PCE,P,18/08/2023,881.60,-1
3222665331,unknown,"1,32216E+12",,K52333/16X2.1/2,ZC35,SE,79961454,1,10,62.80,PCE,P,18/08/2023,8.88,-1
3222665332,unknown,"1,32216E+12",,K52333/8X3,ZC35,SE,79961454,1,10,61.70,PCE,P,18/08/2023,80.11,-1
3222665333,unknown,"1,32216E+12",,K52333/8X4,ZC35,SE,79961454,1,10,22.70,PCE,P,18/08/2023,18.81,-1
3222665336,unknown,"1,32216E+12",,K52333/8X6,ZC35,SE,79961454,1,5,12.20,PCE,P,18/08/2023,88.89,-1
3222665335,unknown,"1,32216E+12",,K52334.33X13333.33,ZC35,SE,79961454,1,10,67.60,PCE,P,18/08/2023,88.89,-1
3222665336,unknown,"1,32216E+12",,K52335.33X1633.33,ZC35,SE,79961454,1,10,68.20,PCE,P,18/08/2023,88.89,-1
3222665337,unknown,"1,32216E+12",,K52335/16X2.1/2,ZC35,SE,79961454,1,10,66.60,PCE,P,18/08/2023,7.87,-1
3222665333,unknown,"1,32216E+12",,K52335/16X3,ZC35,SE,79961454,1,10,62.80,PCE,P,18/08/2023,8.87,-1
3222665333,unknown,"1,32216E+12",,K52335/16X4,ZC35,SE,79961454,1,10,20.81,PCE,P,18/08/2023,88.66,-1
3222666222,unknown,"1,32216E+12",,K52335/8X4.1/2,ZC35,SE,79961454,1,3,88.71,PCE,P,18/08/2023,88.69,-1
3222666221,unknown,"1,32216E+12",,K52335/8X6,ZC35,SE,79961454,1,3,667.00,PCE,P,18/08/2023,76.08,-1
3222666222,unknown,"1,32216E+12",,K52336.33X13333.33,ZC35,SE,79961454,1,10,62.20,PCE,P,18/08/2023,8.09,-1
3222666223,unknown,"1,32216E+12",,K52336.33X1633.33,ZC35,SE,79961454,1,10,86.81,PCE,P,18/08/2023,87.10,-1
3222666226,unknown,"1,32216E+12",,K52336.33X23333.33,ZC35,SE,79961454,1,5,82.61,PCE,P,18/08/2023,88.88,-1
3222666225,unknown,"1,32216E+12",,K52337/16X3.1/2,ZC35,SE,79961454,1,5,20.10,PCE,P,18/08/2023,88.82,-1
3222666226,unknown,"1,32216E+12",,K52338.33X13333.33,ZC35,SE,79961454,1,10,61.10,PCE,P,18/08/2023,80.08,-1
3222666227,unknown,"1,32216E+12",,K52338.33X1633.33,ZC35,SE,79961454,1,5,68.80,PCE,P,18/08/2023,88.88,-1
3222666223,unknown,"1,32216E+12",,K52338.33X23333.33,ZC35,SE,79961454,1,5,80.20,PCE,P,18/08/2023,16.89,-1
3222666223,unknown,"1,32216E+12",,K521133.33X13333.33,ZC35,SE,79961454,1,10,88.61,PCE,P,18/08/2023,87.71,-1
3222666212,unknown,"1,32216E+12",,K521133.33X23333.33,ZC35,SE,79961454,1,5,28.20,PCE,P,18/08/2023,17.89,-1
3222666211,unknown,"1,32216E+12",,K52112.33X13333.33,ZC35,SE,79961454,1,5,81.21,PCE,P,18/08/2023,86.78,-1
3222666212,unknown,"1,32216E+12",,K52112.33X23333.33,ZC35,SE,79961454,1,3,16.60,PCE,P,18/08/2023,88.19,-1
3222666216,unknown,"1,32216E+12",,K52116.33X23333.33,ZC35,SE,79961454,1,2,77.70,PCE,P,18/08/2023,80.81,-1
3222666215,unknown,"1,32216E+12",,K521233.33X23333.33,ZC35,SE,79961454,1,2,668.00,PCE,P,18/08/2023,76.70,-1
3222666216,unknown,"1,32216E+12",,K5213.33X13333.33,ZC35,SE,79961454,1,10,67.80,PCE,P,18/08/2023,88.88,-1
3222666217,unknown,"1,32216E+12",,K5214.33X13333.33,ZC35,SE,79961454,1,10,61.21,PCE,P,18/08/2023,8.88,-1
3222666213,unknown,"1,32216E+12",,K5215.33X1633.33,ZC35,SE,79961454,1,10,86.21,PCE,P,18/08/2023,87.17,-1
3222666213,unknown,"1,32216E+12",,K5216.33X13333.33,ZC35,SE,79961454,1,10,67.00,PCE,P,18/08/2023,88.08,-1
3222666222,unknown,"1,32216E+12",,K5216.33X1633.33,ZC35,SE,79961454,1,10,88.21,PCE,P,18/08/2023,86.19,-1
3222666221,unknown,"1,32216E+12",,K5218.33X13333.33,ZC35,SE,79961454,1,10,67.81,PCE,P,18/08/2023,88.18,-1
3222666222,unknown,"1,32216E+12",,K5218.33X1633.33,ZC35,SE,79961454,1,5,82.61,PCE,P,18/08/2023,88.88,-1
3222666223,unknown,"1,32216E+12",,K5218.33X23333.33,ZC35,SE,79961454,1,5,26.71,PCE,P,18/08/2023,10.69,-1
3222666226,unknown,"1,32216E+12",,K522133.33X3.33X23333.33,ZC35,SE,79961454,1,5,87.10,PCE,P,18/08/2023,87.88,-1
3222666225,unknown,"1,32216E+12",,K522133.33X4.33X23333.33,ZC35,SE,79961454,1,5,86.01,PCE,P,18/08/2023,16.68,-1
3222666226,unknown,"1,32216E+12",,K522133.33X6.33X23333.33,ZC35,SE,79961454,1,5,88.00,PCE,P,18/08/2023,17.80,-1
3222666227,unknown,"1,32216E+12",,K52212.33X133.33X23333.33,ZC35,SE,79961454,1,3,68.20,PCE,P,18/08/2023,78.79,-1
3222666223,unknown,"1,32216E+12",,K52212.33X3.33X23333.33,ZC35,SE,79961454,1,5,22.21,PCE,P,18/08/2023,18.87,-1
3222666223,unknown,"1,32216E+12",,K52212.33X6.33X23333.33,ZC35,SE,79961454,1,5,88.80,PCE,P,18/08/2023,18.81,-1
3222666232,unknown,"1,32216E+12",,K52212.33X8.33X23333.33,ZC35,SE,79961454,1,5,87.81,PCE,P,18/08/2023,88.80,-1
3222666231,unknown,"1,32216E+12",,K52216.33X133.33X23333.33,ZC35,SE,79961454,1,3,76.60,PCE,P,18/08/2023,76.87,-1
3222666232,unknown,"1,32216E+12",,K52216.33X4.33X23333.33,ZC35,SE,79961454,1,3,88.60,PCE,P,18/08/2023,18.67,-1
3222666233,unknown,"1,32216E+12",,K52216.33X6.33X23333.33,ZC35,SE,79961454,1,3,62.20,PCE,P,18/08/2023,78.89,-1
3222666236,unknown,"1,32216E+12",,K52216.33X8.33X23333.33,ZC35,SE,79961454,1,3,70.80,PCE,P,18/08/2023,76.01,-1
3222666236,unknown,"1,32216E+12",,K522233.33X133.33X23333.33,ZC35,SE,79961454,1,2,82.10,PCE,P,18/08/2023,87.18,-1
3222666237,unknown,"1,32216E+12",,K522233.33X4.33X23333.33,ZC35,SE,79961454,1,3,88.81,PCE,P,18/08/2023,88.78,-1
3222666233,unknown,"1,32216E+12",,K522233.33X5.33X23333.33,ZC35,SE,79961454,1,3,16.70,PCE,P,18/08/2023,86.89,-1
3222666233,unknown,"1,32216E+12",,K522233.33X6.33X23333.33,ZC35,SE,79961454,1,3,62.80,PCE,P,18/08/2023,78.88,-1
3222666262,unknown,"1,32216E+12",,K522233.33X8.33X23333.33,ZC35,SE,79961454,1,3,82.00,PCE,P,18/08/2023,88.88,-1
3222666261,unknown,"1,32216E+12",,K52225.33X12.33X23333.33,ZC35,SE,79961454,1,2,687.00,PCE,P,18/08/2023,81.88,-1
3222666263,unknown,"1,32216E+12",,K52225.33X6.33X23333.33,ZC35,SE,79961454,1,3,78.80,PCE,P,18/08/2023,80.86,-1
3222666265,unknown,"1,32216E+12",,L333333T53333M133NO3XZ33332,ZK28,BR,69474414,1,1,87.81,PCE,P,18/08/2023,86.77,-1
3222666267,unknown,"1,32216E+12",,L333333T53333M12NO3XZ33332,ZK28,BR,69474414,1,1,28.20,PCE,P,18/08/2023,18.87,-1
3222666263,unknown,"1,32216E+12",,L333333T53333M3NO3XZ33332,ZK28,BR,69474414,1,1,66.80,PCE,P,18/08/2023,8.87,-1
3222666251,unknown,"1,32216E+12",,L333333T53333M4NO3XZ33332,ZK28,BR,69474414,1,1,61.61,PCE,P,18/08/2023,8.08,-1
3222666253,unknown,"1,32216E+12",,L333333T53333M5NO3XZ33332,ZK28,BR,69474414,1,1,67.80,PCE,P,18/08/2023,80.81,-1
3222666255,unknown,"1,32216E+12",,L333333T53333M6NO3XZ33332,ZK28,BR,69474414,1,1,67.60,PCE,P,18/08/2023,80.86,-1
3222666257,unknown,"1,32216E+12",,L333333T53333M8NO3XZ33332,ZK28,BR,69474414,1,1,88.80,PCE,P,18/08/2023,88.81,-1
3222666253,unknown,"1,32216E+12",,L33331TP3333M133XZ33332,ZU21,BR,69474414,1,1,88.11,PCE,P,18/08/2023,18.82,-1
3222666253,unknown,"1,32216E+12",,L33331TP3333M12XZ33332,ZU21,BR,69474414,1,1,60.70,PCE,P,18/08/2023,18.78,-1
3222666262,unknown,"1,32216E+12",,L33331TP3333M3XZ33332,ZU21,BR,69474414,1,1,86.60,PCE,P,18/08/2023,88.09,-1
3222666261,unknown,"1,32216E+12",,L33331TP3333M4XZ33332,ZU21,BR,69474414,1,1,87.71,PCE,P,18/08/2023,88.89,-1
3222666262,unknown,"1,32216E+12",,L33331TP3333M5XZ33332,ZU21,BR,69474414,1,1,82.20,PCE,P,18/08/2023,87.89,-1
3222666263,unknown,"1,32216E+12",,L33331TP3333M6XZ33332,ZU21,BR,69474414,1,1,20.00,PCE,P,18/08/2023,87.70,-1
3222666266,unknown,"1,32216E+12",,L33331TP3333M8XZ33332,ZU21,BR,69474414,1,1,26.00,PCE,P,18/08/2023,87.67,-1
3222666265,unknown,"1,32216E+12",,L33331TX3333M133XZ33332,ZU21,BR,69474414,1,1,88.21,PCE,P,18/08/2023,18.89,-1
3222666266,unknown,"1,32216E+12",,L33331TX3333M12XZ33332,ZU21,BR,69474414,1,1,66.80,PCE,P,18/08/2023,81.78,-1
3222666267,unknown,"1,32216E+12",,L33331TX3333M3XZ33332,ZU21,BR,69474414,1,1,82.81,PCE,P,18/08/2023,87.88,-1
3222666263,unknown,"1,32216E+12",,L33331TX3333M4XZ33332,ZU21,BR,69474414,1,1,20.10,PCE,P,18/08/2023,87.88,-1
3222666263,unknown,"1,32216E+12",,L33331TX3333M5XZ33332,ZU21,BR,69474414,1,1,28.80,PCE,P,18/08/2023,88.78,-1
3222666272,unknown,"1,32216E+12",,L33331TX3333M6XZ33332,ZU21,BR,69474414,1,1,28.21,PCE,P,18/08/2023,86.88,-1
3222666271,unknown,"1,32216E+12",,L33331TX3333M8XZ33332,ZU21,BR,69474414,1,1,22.60,PCE,P,18/08/2023,88.71,-1
3222666272,unknown,"1,32216E+12",,L33332T333333M133XZ33332,ZK23,BR,69474414,1,1,88.11,PCE,P,18/08/2023,16.78,-1
3222666273,unknown,"1,32216E+12",,L33332T333333M12XZ33332,ZK23,BR,69474414,1,1,60.70,PCE,P,18/08/2023,86.71,-1
3222666276,unknown,"1,32216E+12",,L33332T333333M3XZ33332,ZK23,BR,69474414,1,1,86.60,PCE,P,18/08/2023,88.86,-1
3222666275,unknown,"1,32216E+12",,L33332T333333M4XZ33332,ZK23,BR,69474414,1,1,87.71,PCE,P,18/08/2023,86.68,-1
3222666276,unknown,"1,32216E+12",,L33332T333333M5XZ33332,ZK23,BR,69474414,1,1,82.20,PCE,P,18/08/2023,87.88,-1
3222666277,unknown,"1,32216E+12",,L33332T333333M6XZ33332,ZK23,BR,69474414,1,1,20.00,PCE,P,18/08/2023,88.00,-1
3222666273,unknown,"1,32216E+12",,L33332T333333M8XZ33332,ZK23,BR,69474414,1,1,26.00,PCE,P,18/08/2023,18.60,-1
3222666273,unknown,"1,32216E+12",,L33332T33332M133XZ33332,ZK23,BR,69474414,1,1,88.21,PCE,P,18/08/2023,18.87,-1
3222666232,unknown,"1,32216E+12",,L33332T33332M12XZ33332,ZK23,BR,69474414,1,1,66.80,PCE,P,18/08/2023,70.08,-1
3222666231,unknown,"1,32216E+12",,L33332T33332M3XZ33332,ZK23,BR,69474414,1,1,82.81,PCE,P,18/08/2023,87.88,-1
3222666232,unknown,"1,32216E+12",,L33332T33332M4XZ33332,ZK23,BR,69474414,1,1,20.10,PCE,P,18/08/2023,88.80,-1
3222666233,unknown,"1,32216E+12",,L33332T33332M5XZ33332,ZK23,BR,69474414,1,1,28.80,PCE,P,18/08/2023,88.81,-1
3222666236,unknown,"1,32216E+12",,L33332T33332M6XZ33332,ZK23,BR,69474414,1,1,28.21,PCE,P,18/08/2023,88.77,-1
3222666235,unknown,"1,32216E+12",,L33332T33332M8XZ33332,ZK23,BR,69474414,1,1,22.60,PCE,P,18/08/2023,18.76,-1
3222666236,unknown,"1,32216E+12",,L11331,ZK35,DE,69451444,1,1,87.21,PCE,P,18/08/2023,86.78,-1
3222666237,unknown,"1,32216E+12",,L11331.1/2,ZK35,DE,69451444,1,1,86.80,PCE,P,18/08/2023,81.08,-1
3222666233,unknown,"1,32216E+12",,L11331.5/16,ZK35,DE,69451444,1,1,68.00,PCE,P,18/08/2023,70.80,-1
3222666232,unknown,"1,32216E+12",,L1133133F,ZK35,DE,69451444,1,1,286.00,PCE,P,18/08/2023,107.60,-1
3222666231,unknown,"1,32216E+12",,L113313/16,ZK35,DE,69451444,1,1,18.10,PCE,P,18/08/2023,88.80,-1
3222666232,unknown,"1,32216E+12",,L11331INVH,ZK35,DE,69451444,1,1,66.60,PCE,P,18/08/2023,86.86,-1
3222666236,unknown,"1,32216E+12",,L11332Z,ZK35,DE,69451444,1,1,82.61,PCE,P,18/08/2023,87.78,-1
3222666235,unknown,"1,32216E+12",,L11332V,ZK35,DE,69451444,1,1,82.61,PCE,P,18/08/2023,87.78,-1
3222666236,unknown,"1,32216E+12",,L11332INVH,ZK35,DE,69451444,1,1,610.00,PCE,P,18/08/2023,80.00,-1
3222666237,unknown,"1,32216E+12",,L11333,ZK35,DE,69451444,1,1,88.81,PCE,P,18/08/2023,16.88,-1
3222666233,unknown,"1,32216E+12",,L11334,ZK35,DE,69451444,1,1,82.81,PCE,P,18/08/2023,18.88,-1
3222666121,unknown,"1,32216E+12",,L11335,ZK35,DE,69451444,1,1,17.20,PCE,P,18/08/2023,87.88,-1
3222666122,unknown,"1,32216E+12",,L11335F,ZK35,DE,69451444,1,1,17.20,PCE,P,18/08/2023,87.88,-1
3222666123,unknown,"1,32216E+12",,L11336,ZK35,DE,69451444,1,1,71.00,PCE,P,18/08/2023,78.00,-1
3222666126,unknown,"1,32216E+12",,L11336F,ZK35,DE,69451444,1,1,71.00,PCE,P,18/08/2023,78.00,-1
3222666125,unknown,"1,32216E+12",,L11337,ZK35,DE,69451444,1,1,666.00,PCE,P,18/08/2023,68.60,-1
3222666126,unknown,"1,32216E+12",,L11337F,ZK35,DE,69451444,1,1,666.00,PCE,P,18/08/2023,68.60,-1
3222666127,unknown,"1,32216E+12",,L11338,ZK35,DE,69451444,1,1,666.00,PCE,P,18/08/2023,88.60,-1
3222666123,unknown,"1,32216E+12",,L11338F,ZK35,DE,69451444,1,1,666.00,PCE,P,18/08/2023,88.60,-1
3222666112,unknown,"1,32216E+12",,L11333F,ZK35,DE,69451444,1,1,882.00,PCE,P,18/08/2023,887.70,-1
3222666111,unknown,"1,32216E+12",,L112VT1,ZK35,DE,69474414,1,1,86.81,PCE,P,18/08/2023,86.88,-1
3222666112,unknown,"1,32216E+12",,L112VT2,ZK35,DE,69474414,1,1,21.20,PCE,P,18/08/2023,18.87,-1
3222666113,unknown,"1,32216E+12",,L112NO33,ZK35,DE,69474414,1,1,12.20,PCE,P,18/08/2023,81.87,-1
3222666116,unknown,"1,32216E+12",,L112NO1.1/2,ZK35,DE,69474414,1,1,76.20,PCE,P,18/08/2023,78.87,-1
3222666115,unknown,"1,32216E+12",,L112NO3,ZK35,DE,69474414,1,1,621.00,PCE,P,18/08/2023,88.00,-1
3222666116,unknown,"1,32216E+12",,L112NO4,ZK35,DE,69474414,1,1,818.00,PCE,P,18/08/2023,888.10,-1
3222666117,unknown,"1,32216E+12",,L112NO6,ZK35,DE,69474414,1,1,821.00,PCE,P,18/08/2023,187.00,-1
3222666113,unknown,"1,32216E+12",,L112NO7,ZK35,DE,69474414,1,1,618.00,PCE,P,18/08/2023,888.10,-1
3222666113,unknown,"1,32216E+12",,L1132331,ZK23,IN,69474414,1,1,876.00,PCE,P,18/08/2023,868.60,-1
3222666122,unknown,"1,32216E+12",,L1132332,ZK23,IN,69474414,1,1,876.00,PCE,P,18/08/2023,868.60,-1
3222666121,unknown,"1,32216E+12",,L1132333,ZK23,IN,69474414,1,1,822.00,PCE,P,18/08/2023,878.70,-1
3222666122,unknown,"1,32216E+12",,L1132334,ZK23,IN,69474414,1,1,822.00,PCE,P,18/08/2023,878.70,-1
3222666123,unknown,"1,32216E+12",,L1143331,ZU21,IN,69474414,1,1,876.00,PCE,P,18/08/2023,888.17,-1
3222666126,unknown,"1,32216E+12",,L1143332,ZU21,IN,69474414,1,1,822.00,PCE,P,18/08/2023,876.88,-1
3222666125,unknown,"1,32216E+12",,L1143333,ZU21,IN,69474414,1,1,822.00,PCE,P,18/08/2023,876.88,-1
3222666126,unknown,"1,32216E+12",,L1143334,ZU21,IN,69474414,1,1,288.00,PCE,P,18/08/2023,888.76,-1
3222666127,unknown,"1,32216E+12",,L1143335,ZU21,IN,69474414,1,1,222.00,PCE,P,18/08/2023,888.88,-1
3222666123,unknown,"1,32216E+12",,L1143336,ZU21,IN,69474414,1,1,286.00,PCE,P,18/08/2023,868.87,-1
3222666123,unknown,"1,32216E+12",,L11513333,ZK28,BR,69474414,1,1,281.00,PCE,P,18/08/2023,888.00,-1
3222666132,unknown,"1,32216E+12",,L1151331,ZK28,BR,69474414,1,1,678.00,PCE,P,18/08/2023,808.10,-1
3222666131,unknown,"1,32216E+12",,L11317,ZU21,BR,69474414,1,1,272.00,PCE,P,18/08/2023,881.77,-1
3222666132,unknown,"1,32216E+12",,L1233133M,ZK28,BR,69474414,1,1,886.00,PCE,P,18/08/2023,807.60,-1
3222666133,unknown,"1,32216E+12",,L123312M,ZK28,BR,69474414,1,1,6687.00,PCE,P,18/08/2023,688.10,-1
3222666136,unknown,"1,32216E+12",,L123314M,ZK28,BR,69474414,1,1,6761.00,PCE,P,18/08/2023,8088.00,-1
3222666135,unknown,"1,32216E+12",,L123321,ZK28,BR,69474414,1,1,6881.00,PCE,P,18/08/2023,778.00,-1
3222666136,unknown,"1,32216E+12",,L123324UNF,ZK28,BR,69474414,1,1,816.00,PCE,P,18/08/2023,888.60,-1
3222666137,unknown,"1,32216E+12",,L123326UNF,ZK28,BR,69474414,1,1,6822.00,PCE,P,18/08/2023,888.70,-1
3222666133,unknown,"1,32216E+12",,L12332M,ZK28,BR,69474414,1,1,666.00,PCE,P,18/08/2023,886.60,-1
3222666133,unknown,"1,32216E+12",,L1233333,ZK28,BR,69474414,1,1,8781.00,PCE,P,18/08/2023,8677.00,-1
3222666162,unknown,"1,32216E+12",,L1233333UNV,ZK28,BR,69474414,1,1,786.00,PCE,P,18/08/2023,768.60,-1
3222666161,unknown,"1,32216E+12",,L123332UNV,ZK28,BR,69474414,1,1,6268.00,PCE,P,18/08/2023,810.80,-1
3222666162,unknown,"1,32216E+12",,L12334M,ZK28,BR,69474414,1,1,6080.00,PCE,P,18/08/2023,681.00,-1
3222666163,unknown,"1,32216E+12",,L12338M,ZK28,BR,69474414,1,1,822.00,PCE,P,18/08/2023,188.80,-1
3222666166,unknown,"1,32216E+12",,L1266533,ZU21,BR,69474414,1,1,828.00,PCE,P,18/08/2023,181.66,-1
3222666171,unknown,"1,32216E+12",,M15212,ZK35,CN,69455564,1,5,66.21,PCE,P,18/08/2023,6.88,-1
3222666172,unknown,"1,32216E+12",,M15234,ZK35,CN,69455564,1,5,61.11,PCE,P,18/08/2023,8.88,-1
3222666173,unknown,"1,32216E+12",,M15245,ZK35,CN,69455564,1,1,21.60,PCE,P,18/08/2023,18.86,-1
3222666175,unknown,"1,32216E+12",,P13333133.7,ZB23,IE,64665564,1,1,27.21,PCE,P,18/08/2023,18.08,-1
3222666176,unknown,"1,32216E+12",,P133334.3,ZB23,IE,64665564,1,1,68.21,PCE,P,18/08/2023,88.76,-1
3222666177,unknown,"1,32216E+12",,P133336.4,ZB23,IE,64665564,1,1,68.21,PCE,P,18/08/2023,88.76,-1
3222666173,unknown,"1,32216E+12",,P133337.8,ZB23,IE,64665564,1,1,82.21,PCE,P,18/08/2023,87.86,-1
3222666173,unknown,"1,32216E+12",,P133333.3,ZB23,IE,64665564,1,1,81.20,PCE,P,18/08/2023,88.88,-1
3222666132,unknown,"1,32216E+12",,P1331133.7,ZB23,IE,64665564,1,1,27.21,PCE,P,18/08/2023,18.08,-1
3222666131,unknown,"1,32216E+12",,P13314.3,ZB23,IE,64665564,1,1,68.21,PCE,P,18/08/2023,88.76,-1
3222666132,unknown,"1,32216E+12",,P13316.4,ZB23,IE,64665564,1,1,68.21,PCE,P,18/08/2023,88.76,-1
